,states,districts,confirmed,delta,date
368,Madhya Pradesh,Raisen,8,0,Tue Apr 21 09:19:18 2020
369,Madhya Pradesh,Dewas,18,0,Tue Apr 21 09:19:18 2020
370,Madhya Pradesh,Sagar,1,0,Tue Apr 21 09:19:18 2020
371,Madhya Pradesh,Shajapur,5,0,Tue Apr 21 09:19:18 2020
372,Madhya Pradesh,Ratlam,12,0,Tue Apr 21 09:19:18 2020
373,Madhya Pradesh,Mandsaur,8,0,Tue Apr 21 09:19:18 2020
374,Madhya Pradesh,Satna,2,0,Tue Apr 21 09:19:18 2020
375,Madhya Pradesh,Tikamgarh,1,0,Tue Apr 21 09:19:18 2020
376,Madhya Pradesh,Alirajpur,1,0,Tue Apr 21 09:19:18 2020
377,Madhya Pradesh,Agar Malwa,4,0,Tue Apr 21 09:19:18 2020
378,Madhya Pradesh,Unknown,175,0,Tue Apr 21 09:19:18 2020
379,Bihar,Munger,20,0,Tue Apr 21 09:19:18 2020
380,Bihar,Patna,7,0,Tue Apr 21 09:19:18 2020
381,Bihar,Siwan,29,0,Tue Apr 21 09:19:18 2020
382,Bihar,Nalanda,28,0,Tue Apr 21 09:19:18 2020
383,Bihar,Lakhisarai,1,0,Tue Apr 21 09:19:18 2020
384,Bihar,Gopalganj,3,0,Tue Apr 21 09:19:18 2020
385,Bihar,Gaya,5,0,Tue Apr 21 09:19:18 2020
386,Bihar,Begusarai,9,0,Tue Apr 21 09:19:18 2020
387,Bihar,Saran,1,0,Tue Apr 21 09:19:18 2020
388,Bihar,Bhagalpur,1,0,Tue Apr 21 09:19:18 2020
389,Bihar,Nawada,3,0,Tue Apr 21 09:19:18 2020
390,Bihar,Vaishali,1,0,Tue Apr 21 09:19:18 2020
391,Bihar,Buxar,4,0,Tue Apr 21 09:19:18 2020
392,Bihar,Bhojpur,1,0,Tue Apr 21 09:19:18 2020
393,Manipur,Imphal West,1,0,Tue Apr 21 09:19:18 2020
394,Manipur,Imphal East,1,0,Tue Apr 21 09:19:18 2020
395,Mizoram,Aizawl,1,0,Tue Apr 21 09:19:18 2020
396,Goa,North Goa,4,0,Tue Apr 21 09:19:18 2020
397,Goa,Unknown,3,0,Tue Apr 21 09:19:18 2020
398,Andaman and Nicobar Islands,South Andaman,15,0,Tue Apr 21 09:19:18 2020
399,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Tue Apr 21 09:19:18 2020
400,Jharkhand,Ranchi,24,0,Tue Apr 21 09:19:18 2020
401,Jharkhand,Hazaribagh,2,0,Tue Apr 21 09:19:18 2020
402,Jharkhand,Bokaro,10,0,Tue Apr 21 09:19:18 2020
403,Jharkhand,Kodarma,1,0,Tue Apr 21 09:19:18 2020
404,Jharkhand,Giridih,1,0,Tue Apr 21 09:19:18 2020
405,Jharkhand,Simdega,2,0,Tue Apr 21 09:19:18 2020
406,Jharkhand,Dhanbad,1,0,Tue Apr 21 09:19:18 2020
407,Jharkhand,Unknown,1,0,Tue Apr 21 09:19:18 2020
408,Assam,Cachar,2,0,Tue Apr 21 09:19:18 2020
409,Assam,Kamrup Metropolitan,6,0,Tue Apr 21 09:19:18 2020
410,Assam,Jorhat,8,0,Tue Apr 21 09:19:18 2020
411,Assam,Goalpara,4,0,Tue Apr 21 09:19:18 2020
412,Assam,Nalbari,3,0,Tue Apr 21 09:19:18 2020
413,Assam,South Salmara Mancachar,1,0,Tue Apr 21 09:19:18 2020
414,Assam,Kamrup,1,0,Tue Apr 21 09:19:18 2020
415,Assam,Morigaon,3,0,Tue Apr 21 09:19:18 2020
416,Assam,Golaghat,1,0,Tue Apr 21 09:19:18 2020
417,Assam,Lakhimpur,1,0,Tue Apr 21 09:19:18 2020
418,Assam,Dhubri,4,0,Tue Apr 21 09:19:18 2020
419,Assam,Hailakandi,1,0,Tue Apr 21 09:19:18 2020
420,Arunachal Pradesh,Lohit,1,0,Tue Apr 21 09:19:18 2020
421,Tripura,Gomati,1,0,Tue Apr 21 09:19:18 2020
422,Tripura,North Tripura,1,0,Tue Apr 21 09:19:18 2020
423,Meghalaya,East Khasi Hills,7,0,Tue Apr 21 09:19:18 2020
424,Meghalaya,Unknown,4,0,Tue Apr 21 09:19:18 2020
