,states,districts,confirmed,delta,date
373,Uttar Pradesh,Basti,19,0,Tue Apr 21 18:24:37 2020
374,Uttar Pradesh,Bhadohi,1,0,Tue Apr 21 18:24:37 2020
375,Uttar Pradesh,Bijnor,26,0,Tue Apr 21 18:24:37 2020
376,Uttar Pradesh,Budaun,13,0,Tue Apr 21 18:24:37 2020
377,Uttar Pradesh,Bulandshahr,18,0,Tue Apr 21 18:24:37 2020
378,Uttar Pradesh,Etah,3,0,Tue Apr 21 18:24:37 2020
379,Uttar Pradesh,Etawah,3,0,Tue Apr 21 18:24:37 2020
380,Uttar Pradesh,Firozabad,58,0,Tue Apr 21 18:24:37 2020
381,Uttar Pradesh,Gautam Buddha Nagar,100,0,Tue Apr 21 18:24:37 2020
382,Uttar Pradesh,Ghaziabad,46,0,Tue Apr 21 18:24:37 2020
383,Uttar Pradesh,Ghazipur,6,0,Tue Apr 21 18:24:37 2020
384,Uttar Pradesh,Gonda,1,0,Tue Apr 21 18:24:37 2020
385,Uttar Pradesh,Hapur,17,0,Tue Apr 21 18:24:37 2020
386,Uttar Pradesh,Hardoi,2,0,Tue Apr 21 18:24:37 2020
387,Uttar Pradesh,Hathras,4,0,Tue Apr 21 18:24:37 2020
388,Uttar Pradesh,Jaunpur,5,0,Tue Apr 21 18:24:37 2020
389,Uttar Pradesh,Kannauj,6,0,Tue Apr 21 18:24:37 2020
390,Uttar Pradesh,Kanpur Nagar,60,0,Tue Apr 21 18:24:37 2020
391,Uttar Pradesh,Kasganj,3,0,Tue Apr 21 18:24:37 2020
392,Uttar Pradesh,Kaushambi,2,0,Tue Apr 21 18:24:37 2020
393,Uttar Pradesh,Kheri,4,0,Tue Apr 21 18:24:37 2020
394,Uttar Pradesh,Lucknow,164,0,Tue Apr 21 18:24:37 2020
395,Uttar Pradesh,Mahrajganj,6,0,Tue Apr 21 18:24:37 2020
396,Uttar Pradesh,Mainpuri,4,0,Tue Apr 21 18:24:37 2020
397,Uttar Pradesh,Mathura,5,0,Tue Apr 21 18:24:37 2020
398,Uttar Pradesh,Mau,1,0,Tue Apr 21 18:24:37 2020
399,Uttar Pradesh,Meerut,75,0,Tue Apr 21 18:24:37 2020
400,Uttar Pradesh,Mirzapur,4,0,Tue Apr 21 18:24:37 2020
401,Uttar Pradesh,Moradabad,58,0,Tue Apr 21 18:24:37 2020
402,Uttar Pradesh,Muzaffarnagar,7,0,Tue Apr 21 18:24:37 2020
403,Uttar Pradesh,Pilibhit,2,0,Tue Apr 21 18:24:37 2020
404,Uttar Pradesh,Pratapgarh,6,0,Tue Apr 21 18:24:37 2020
405,Uttar Pradesh,Prayagraj,1,0,Tue Apr 21 18:24:37 2020
406,Uttar Pradesh,Rae Bareli,2,0,Tue Apr 21 18:24:37 2020
407,Uttar Pradesh,Rampur,15,0,Tue Apr 21 18:24:37 2020
408,Uttar Pradesh,Saharanpur,72,0,Tue Apr 21 18:24:37 2020
409,Uttar Pradesh,Sambhal,7,0,Tue Apr 21 18:24:37 2020
410,Uttar Pradesh,Sant Kabir Nagar,1,0,Tue Apr 21 18:24:37 2020
411,Uttar Pradesh,Shahjahanpur,1,0,Tue Apr 21 18:24:37 2020
412,Uttar Pradesh,Shamli,23,0,Tue Apr 21 18:24:37 2020
413,Uttar Pradesh,Sitapur,17,0,Tue Apr 21 18:24:37 2020
414,Uttar Pradesh,Sultanpur,1,0,Tue Apr 21 18:24:37 2020
415,Uttar Pradesh,Unnao,1,0,Tue Apr 21 18:24:37 2020
416,Uttar Pradesh,Varanasi,14,0,Tue Apr 21 18:24:37 2020
417,Uttar Pradesh,Unknown,111,110,Tue Apr 21 18:24:37 2020
418,Uttarakhand,Almora,1,0,Tue Apr 21 18:24:37 2020
419,Uttarakhand,Dehradun,24,0,Tue Apr 21 18:24:37 2020
420,Uttarakhand,Haridwar,7,0,Tue Apr 21 18:24:37 2020
421,Uttarakhand,Nainital,9,0,Tue Apr 21 18:24:37 2020
422,Uttarakhand,Pauri Garhwal,1,0,Tue Apr 21 18:24:37 2020
423,Uttarakhand,Udham Singh Nagar,4,0,Tue Apr 21 18:24:37 2020
424,West Bengal,Hooghly,1,0,Tue Apr 21 18:24:37 2020
425,West Bengal,Howrah,1,0,Tue Apr 21 18:24:37 2020
426,West Bengal,Kalimpong,1,0,Tue Apr 21 18:24:37 2020
427,West Bengal,Kolkata,11,0,Tue Apr 21 18:24:37 2020
428,West Bengal,Medinipur East,3,0,Tue Apr 21 18:24:37 2020
429,West Bengal,Nadia,5,0,Tue Apr 21 18:24:37 2020
430,West Bengal,North 24 Parganas,4,0,Tue Apr 21 18:24:37 2020
431,West Bengal,South 24 Parganas,1,0,Tue Apr 21 18:24:37 2020
432,West Bengal,Unknown,365,53,Tue Apr 21 18:24:37 2020
