,states,districts,confirmed,delta,date
368,Madhya Pradesh,Shajapur,5,0,Sun Apr 19 17:56:09 2020
369,Madhya Pradesh,Ratlam,12,0,Sun Apr 19 17:56:09 2020
370,Madhya Pradesh,Mandsaur,8,0,Sun Apr 19 17:56:09 2020
371,Madhya Pradesh,Satna,2,0,Sun Apr 19 17:56:09 2020
372,Madhya Pradesh,Tikamgarh,1,0,Sun Apr 19 17:56:09 2020
373,Madhya Pradesh,Alirajpur,1,0,Sun Apr 19 17:56:09 2020
374,Madhya Pradesh,Agar Malwa,4,0,Sun Apr 19 17:56:09 2020
375,Madhya Pradesh,Unknown,92,0,Sun Apr 19 17:56:09 2020
376,Bihar,Munger,17,0,Sun Apr 19 17:56:09 2020
377,Bihar,Patna,7,0,Sun Apr 19 17:56:09 2020
378,Bihar,Siwan,29,0,Sun Apr 19 17:56:09 2020
379,Bihar,Nalanda,11,4,Sun Apr 19 17:56:09 2020
380,Bihar,Lakhisarai,1,0,Sun Apr 19 17:56:09 2020
381,Bihar,Gopalganj,3,0,Sun Apr 19 17:56:09 2020
382,Bihar,Gaya,5,0,Sun Apr 19 17:56:09 2020
383,Bihar,Begusarai,9,0,Sun Apr 19 17:56:09 2020
384,Bihar,Saran,1,0,Sun Apr 19 17:56:09 2020
385,Bihar,Bhagalpur,1,0,Sun Apr 19 17:56:09 2020
386,Bihar,Nawada,3,0,Sun Apr 19 17:56:09 2020
387,Bihar,Vaishali,1,0,Sun Apr 19 17:56:09 2020
388,Bihar,Buxar,4,2,Sun Apr 19 17:56:09 2020
389,Bihar,Bhojpur,1,1,Sun Apr 19 17:56:09 2020
390,Manipur,Imphal West,1,0,Sun Apr 19 17:56:09 2020
391,Manipur,Imphal East,1,0,Sun Apr 19 17:56:09 2020
392,Mizoram,Aizawl,1,0,Sun Apr 19 17:56:09 2020
393,Goa,North Goa,4,0,Sun Apr 19 17:56:09 2020
394,Goa,Unknown,3,0,Sun Apr 19 17:56:09 2020
395,Andaman and Nicobar Islands,South Andaman,14,1,Sun Apr 19 17:56:09 2020
396,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Sun Apr 19 17:56:09 2020
397,Jharkhand,Ranchi,21,3,Sun Apr 19 17:56:09 2020
398,Jharkhand,Hazaribagh,2,0,Sun Apr 19 17:56:09 2020
399,Jharkhand,Bokaro,9,0,Sun Apr 19 17:56:09 2020
400,Jharkhand,Kodarma,1,0,Sun Apr 19 17:56:09 2020
401,Jharkhand,Giridih,1,0,Sun Apr 19 17:56:09 2020
402,Jharkhand,Simdega,2,1,Sun Apr 19 17:56:09 2020
403,Jharkhand,Dhanbad,1,0,Sun Apr 19 17:56:09 2020
404,Jharkhand,Unknown,1,1,Sun Apr 19 17:56:09 2020
405,Assam,Cachar,2,0,Sun Apr 19 17:56:09 2020
406,Assam,Kamrup Metropolitan,5,0,Sun Apr 19 17:56:09 2020
407,Assam,Jorhat,8,0,Sun Apr 19 17:56:09 2020
408,Assam,Goalpara,4,0,Sun Apr 19 17:56:09 2020
409,Assam,Nalbari,3,0,Sun Apr 19 17:56:09 2020
410,Assam,South Salmara Mancachar,1,0,Sun Apr 19 17:56:09 2020
411,Assam,Kamrup,1,0,Sun Apr 19 17:56:09 2020
412,Assam,Morigaon,3,0,Sun Apr 19 17:56:09 2020
413,Assam,Golaghat,1,0,Sun Apr 19 17:56:09 2020
414,Assam,Lakhimpur,1,0,Sun Apr 19 17:56:09 2020
415,Assam,Dhubri,4,0,Sun Apr 19 17:56:09 2020
416,Assam,Hailakandi,1,0,Sun Apr 19 17:56:09 2020
417,Arunachal Pradesh,Lohit,1,0,Sun Apr 19 17:56:09 2020
418,Tripura,Gomati,1,0,Sun Apr 19 17:56:09 2020
419,Tripura,North Tripura,1,0,Sun Apr 19 17:56:09 2020
420,Nagaland,Dimapur,1,0,Sun Apr 19 17:56:09 2020
421,Meghalaya,East Khasi Hills,7,0,Sun Apr 19 17:56:09 2020
422,Meghalaya,Unknown,4,0,Sun Apr 19 17:56:09 2020
